DB00317,134,-1
DB00317,857,1
DB00317,929,1
DB00317,1030,1
DB00317,10668,1
DB00317,1572,-1
DB00317,1852,-1
DB00317,1869,-1
DB00317,2057,1
DB00317,2060,1
DB00317,2251,1
DB00317,1647,1
DB00317,10912,-1
DB00317,2617,1
DB00317,2783,-1
DB00317,3000,-1
DB00317,2537,-1
DB00317,9817,1
DB00317,3953,-1
DB00317,4292,-1
DB00317,4790,-1
DB00317,4885,-1
DB00317,4901,-1
DB00317,5768,1
DB00317,6117,1
DB00317,2810,-1
DB00317,6497,1
DB00317,7015,-1
DB00317,7133,-1
DB00317,7298,-1
DB00317,80329,1
DB00446,249,1
DB00446,9140,1
DB00446,1277,1
DB00446,2099,1
DB00446,4319,-1
DB00446,4322,1
DB00446,4314,1
DB00446,5428,1
DB00446,7019,1
DB00307,120,1
DB00307,10974,1
DB00307,154,-1
DB00307,1645,1
DB00307,8644,1
DB00307,51421,-1
DB00307,336,1
DB00307,10550,1
DB00307,440,-1
DB00307,663,-1
DB00307,1054,-1
DB00307,1491,-1
DB00307,1512,1
DB00307,54205,-1
DB00307,1592,1
DB00307,3491,-1
DB00307,54541,1
DB00307,9249,1
DB00307,22943,1
DB00307,1843,-1
DB00307,1847,-1
DB00307,1960,-1
DB00307,10209,-1
DB00307,1969,-1
DB00307,2617,-1
DB00307,2824,1
DB00307,9709,-1
DB00307,3397,1
DB00307,9592,-1
DB00307,3489,1
DB00307,3600,1
DB00307,3694,1
DB00307,9452,1
DB00307,3708,1
DB00307,3713,-1
DB00307,7071,-1
DB00307,687,1
DB00307,3861,-1
DB00307,3866,1
DB00307,3872,-1
DB00307,3852,-1
DB00307,4017,1
DB00307,4094,1
DB00307,23764,-1
DB00307,10962,1
DB00307,4312,-1
DB00307,10797,-1
DB00307,4953,-1
DB00307,8864,-1
DB00307,5327,1
DB00307,5329,-1
DB00307,5352,1
DB00307,56902,-1
DB00307,10957,1
DB00307,5915,1
DB00307,6280,1
DB00307,6319,1
DB00307,6469,1
DB00307,6478,-1
DB00307,6541,-1
DB00307,8140,-1
DB00307,4090,1
DB00307,6678,1
DB00307,7051,-1
DB00307,7052,1
DB00307,4071,1
DB00307,1831,1
DB00307,6675,-1
DB00307,8673,1
DB00307,7494,-1
DB00255,8714,-1
DB00255,11057,1
DB00255,1238,-1
DB00255,56999,1
DB00255,107,1
DB00255,134,1
DB00255,3899,1
DB00255,57016,1
DB00255,210,-1
DB00255,251,1
DB00255,55107,1
DB00255,290,1
DB00255,348,1
DB00255,374,1
DB00255,396,-1
DB00255,396,-1
DB00255,379,1
DB00255,25842,1
DB00255,80150,1
DB00255,2683,1
DB00255,8419,1
DB00255,771,1
DB00255,760,1
DB00255,10753,1
DB00255,826,1
DB00255,55259,-1
DB00255,863,1
DB00255,595,1
DB00255,960,1
DB00255,991,1
DB00255,8558,1
DB00255,1020,1
DB00255,1028,1
DB00255,1051,1
DB00255,1052,1
DB00255,25790,-1
DB00255,8483,1
DB00255,10370,1
DB00255,1163,1
DB00255,1164,1
DB00255,79789,-1
DB00255,1191,1
DB00255,6387,1
DB00255,1583,-1
DB00255,1543,-1
DB00255,1555,1
DB00255,1576,1
DB00255,1603,1
DB00255,1630,1
DB00255,1649,1
DB00255,780,1
DB00255,64798,1
DB00255,9249,1
DB00255,1748,-1
DB00255,10591,1
DB00255,55715,1
DB00255,8445,-1
DB00255,30008,-1
DB00255,1942,-1
DB00255,112399,1
DB00255,1960,1
DB00255,1999,1
DB00255,2026,-1
DB00255,2037,1
DB00255,2043,-1
DB00255,83715,1
DB00255,2146,1
DB00255,399665,1
DB00255,11170,-1
DB00255,2268,1
DB00255,2274,1
DB00255,2323,1
DB00255,2348,-1
DB00255,8061,1
DB00255,2296,1
DB00255,2297,1
DB00255,2302,-1
DB00255,2535,1
DB00255,7855,1
DB00255,50486,1
DB00255,8811,-1
DB00255,2729,1
DB00255,9245,1
DB00255,81544,1
DB00255,9687,1
DB00255,2947,1
DB00255,54626,1
DB00255,3094,1
DB00255,3206,1
DB00255,3292,-1
DB00255,3283,-1
DB00255,3399,-1
DB00255,3485,1
DB00255,3489,1
DB00255,3566,1
DB00255,3695,1
DB00255,3705,1
DB00255,3717,1
DB00255,3718,1
DB00255,3754,1
DB00255,3762,1
DB00255,3872,-1
DB00255,8942,-1
DB00255,3914,1
DB00255,27074,-1
DB00255,4067,1
DB00255,4128,1
DB00255,5604,1
DB00255,4222,-1
DB00255,4233,1
DB00255,4240,-1
DB00255,9645,1
DB00255,4292,1
DB00255,79083,1
DB00255,4320,1
DB00255,4477,1
DB00255,4602,1
DB00255,4603,1
DB00255,4609,1
DB00255,4830,1
DB00255,54981,1
DB00255,8204,1
DB00255,4902,1
DB00255,10439,1
DB00255,56944,1
DB00255,10016,1
DB00255,5174,1
DB00255,5241,1
DB00255,113791,-1
DB00255,8503,-1
DB00255,5292,1
DB00255,5329,1
DB00255,23236,1
DB00255,79666,-1
DB00255,5422,1
DB00255,5589,1
DB00255,5625,-1
DB00255,79899,1
DB00255,11098,1
DB00255,9536,1
DB00255,5757,1
DB00255,55647,-1
DB00255,5909,1
DB00255,51195,1
DB00255,8437,-1
DB00255,5947,-1
DB00255,10171,1
DB00255,5649,1
DB00255,5979,1
DB00255,5985,1
DB00255,6001,1
DB00255,64285,-1
DB00255,6119,1
DB00255,6223,1
DB00255,6189,1
DB00255,8991,-1
DB00255,12,1
DB00255,6446,1
DB00255,6478,1
DB00255,6497,1
DB00255,6558,-1
DB00255,6520,1
DB00255,11254,1
DB00255,6533,1
DB00255,23657,-1
DB00255,23657,-1
DB00255,8140,1
DB00255,54498,1
DB00255,64321,1
DB00255,23635,-1
DB00255,6772,1
DB00255,6840,1
DB00255,7020,-1
DB00255,7022,1
DB00255,7031,1
DB00255,7035,-1
DB00255,7039,1
DB00255,7043,1
DB00255,7057,1
DB00255,8718,-1
DB00255,10188,1
DB00255,10140,1
DB00255,7187,1
DB00255,10382,-1
DB00255,7453,1
DB00255,7482,1
DB00255,7476,-1
DB00255,23286,1
DB00255,7529,1
DB00255,51364,-1
DB02709,19,1
DB02709,5243,-1
DB02709,5243,-1
DB02709,5243,-1
DB02709,23457,1
DB02709,1244,-1
DB02709,8714,1
DB02709,9619,1
DB02709,9429,-1
DB02709,9429,-1
DB02709,9429,-1
DB02709,3983,1
DB02709,34,1
DB02709,47,1
DB02709,59,-1
DB02709,97,1
DB02709,976,-1
DB02709,54812,-1
DB02709,196,1
DB02709,207,-1
DB02709,208,-1
DB02709,10000,-1
DB02709,220,-1
DB02709,217,1
DB02709,230,1
DB02709,55107,1
DB02709,302,1
DB02709,317,-1
DB02709,317,-1
DB02709,8539,-1
DB02709,341,1
DB02709,348,1
DB02709,358,1
DB02709,360,1
DB02709,367,-1
DB02709,394,-1
DB02709,396,-1
DB02709,5926,-1
DB02709,5926,-1
DB02709,427,-1
DB02709,429,-1
DB02709,429,-1
DB02709,440,-1
DB02709,440,-1
DB02709,444,-1
DB02709,445,1
DB02709,29028,1
DB02709,467,-1
DB02709,467,-1
DB02709,64422,-1
DB02709,64422,-1
DB02709,9474,1
DB02709,374868,1
DB02709,546,-1
DB02709,6790,1
DB02709,572,1
DB02709,578,1
DB02709,8314,-1
DB02709,581,-1
DB02709,581,-1
DB02709,27113,1
DB02709,10134,1
DB02709,590,1
DB02709,596,-1
DB02709,596,-1
DB02709,597,1
DB02709,598,-1
DB02709,598,-1
DB02709,599,1
DB02709,604,1
DB02709,8678,1
DB02709,329,1
DB02709,332,-1
DB02709,332,-1
DB02709,650,1
DB02709,652,1
DB02709,654,-1
DB02709,662,1
DB02709,663,1
DB02709,666,1
DB02709,672,1
DB02709,675,-1
DB02709,675,-1
DB02709,2972,-1
DB02709,684,-1
DB02709,684,-1
DB02709,699,-1
DB02709,701,-1
DB02709,701,-1
DB02709,9184,1
DB02709,718,1
DB02709,725,1
DB02709,811,-1
DB02709,820,1
DB02709,10486,-1
DB02709,822,1
DB02709,10753,1
DB02709,834,1
DB02709,843,1
DB02709,835,1
DB02709,836,-1
DB02709,836,-1
DB02709,847,1
DB02709,867,-1
DB02709,6356,-1
DB02709,6347,-1
DB02709,6367,-1
DB02709,8900,1
DB02709,890,1
DB02709,890,1
DB02709,891,-1
DB02709,9133,-1
DB02709,9133,-1
DB02709,595,-1
DB02709,595,-1
DB02709,595,-1
DB02709,595,-1
DB02709,9134,-1
DB02709,9134,-1
DB02709,729230,-1
DB02709,948,1
DB02709,952,1
DB02709,8872,-1
DB02709,996,-1
DB02709,990,-1
DB02709,55143,1
DB02709,999,1
DB02709,1000,-1
DB02709,983,-1
DB02709,983,-1
DB02709,1017,-1
DB02709,1019,-1
DB02709,55755,1
DB02709,1021,-1
DB02709,1024,1
DB02709,1026,-1
DB02709,1026,-1
DB02709,1026,-1
DB02709,1027,1
DB02709,1028,1
DB02709,1029,-1
DB02709,1030,1
DB02709,1033,1
DB02709,1044,-1
DB02709,634,1
DB02709,1052,-1
DB02709,1052,-1
DB02709,1062,-1
DB02709,1063,-1
DB02709,79019,1
DB02709,22995,1
DB02709,9702,1
DB02709,29956,1
DB02709,79603,1
DB02709,253782,1
DB02709,1111,-1
DB02709,1111,-1
DB02709,1114,1
DB02709,1116,-1
DB02709,1137,1
DB02709,1164,-1
DB02709,23529,-1
DB02709,9076,-1
DB02709,9076,-1
DB02709,1191,1
DB02709,7555,1
DB02709,80781,-1
DB02709,1277,-1
DB02709,1277,-1
DB02709,1281,-1
DB02709,1289,-1
DB02709,8533,1
DB02709,23603,1
DB02709,1374,1
DB02709,1382,1
DB02709,1387,1
DB02709,1396,-1
DB02709,1437,1
DB02709,1459,1
DB02709,1472,1
DB02709,1490,-1
DB02709,1499,-1
DB02709,1509,1
DB02709,1509,1
DB02709,1509,1
DB02709,1523,-1
DB02709,6376,-1
DB02709,2919,-1
DB02709,3627,-1
DB02709,2920,-1
DB02709,2920,-1
DB02709,6372,-1
DB02709,3576,-1
DB02709,3576,-1
DB02709,3576,-1
DB02709,3576,-1
DB02709,7852,-1
DB02709,51700,1
DB02709,54205,1
DB02709,1586,-1
DB02709,1586,-1
DB02709,1588,1
DB02709,1588,1
DB02709,1543,-1
DB02709,1543,-1
DB02709,1545,-1
DB02709,1589,-1
DB02709,1593,1
DB02709,1576,1
DB02709,1576,1
DB02709,8529,1
DB02709,1612,1
DB02709,1616,-1
DB02709,1643,1
DB02709,1644,1
DB02709,1649,1
DB02709,4921,-1
DB02709,1673,1
DB02709,7913,-1
DB02709,64798,-1
DB02709,1676,-1
DB02709,1676,-1
DB02709,1606,1
DB02709,9249,1
DB02709,1738,1
DB02709,1763,-1
DB02709,1786,-1
DB02709,1788,-1
DB02709,1789,-1
DB02709,1789,-1
DB02709,55715,1
DB02709,29980,1
DB02709,55332,1
DB02709,11221,1
DB02709,1850,1
DB02709,8655,1
DB02709,1859,-1
DB02709,1877,1
DB02709,1889,-1
DB02709,1906,-1
DB02709,1907,1
DB02709,26098,1
DB02709,1956,-1
DB02709,1958,1
DB02709,9538,1
DB02709,8890,1
DB02709,1974,-1
DB02709,1983,-1
DB02709,1994,1
DB02709,2019,-1
DB02709,8507,-1
DB02709,8507,-1
DB02709,2023,-1
DB02709,2026,-1
DB02709,2027,-1
DB02709,2033,-1
DB02709,2033,-1
DB02709,2041,1
DB02709,2043,1
DB02709,2052,1
DB02709,2053,1
DB02709,2060,1
DB02709,2064,-1
DB02709,2064,-1
DB02709,2065,-1
DB02709,2067,1
DB02709,2071,1
DB02709,83715,1
DB02709,2099,-1
DB02709,2099,-1
DB02709,2099,-1
DB02709,2100,1
DB02709,2100,1
DB02709,55224,1
DB02709,2145,1
DB02709,2146,1
DB02709,2152,-1
DB02709,2173,1
DB02709,11170,-1
DB02709,55731,-1
DB02709,355,1
DB02709,355,1
DB02709,356,1
DB02709,356,1
DB02709,2194,-1
DB02709,10516,1
DB02709,2222,1
DB02709,2232,1
DB02709,2246,1
DB02709,2247,-1
DB02709,26291,1
DB02709,2249,-1
DB02709,2260,1
DB02709,51024,1
DB02709,10211,1
DB02709,2321,-1
DB02709,2335,-1
DB02709,2335,-1
DB02709,2353,1
DB02709,2353,1
DB02709,3170,-1
DB02709,3170,-1
DB02709,2297,1
DB02709,2304,1
DB02709,2305,1
DB02709,1112,-1
DB02709,2309,1
DB02709,10468,1
DB02709,10841,1
DB02709,2495,1
DB02709,2395,1
DB02709,50486,1
DB02709,1647,1
DB02709,10912,1
DB02709,2596,-1
DB02709,2520,-1
DB02709,2645,1
DB02709,2729,1
DB02709,2729,1
DB02709,9518,1
DB02709,81544,1
DB02709,2675,-1
DB02709,9837,1
DB02709,51022,1
DB02709,2782,-1
DB02709,2822,-1
DB02709,29899,1
DB02709,2876,1
DB02709,2877,1
DB02709,2887,1
DB02709,2885,-1
DB02709,9687,1
DB02709,2907,1
DB02709,2896,1
DB02709,2935,-1
DB02709,2936,1
DB02709,2941,1
DB02709,2950,1
DB02709,2959,-1
DB02709,2959,-1
DB02709,2961,1
DB02709,2968,1
DB02709,2971,-1
DB02709,51512,-1
DB02709,2993,1
DB02709,3036,-1
DB02709,3043,1
DB02709,3055,-1
DB02709,8841,1
DB02709,3068,-1
DB02709,3068,-1
